Id,SalePrice
2658,99214.00814740476
2718,211504.6590763671
2414,179111.73095520603
1989,103575.8019394066
625,164728.91714320664
333,90511.74384028005
1327,103380.68654687027
858,151651.25562785153
95,202144.98023494688
1568,158897.55435743107
2482,172238.58881342795
1364,126634.31444066705
2584,157055.05329381145
818,263987.21774657577
2673,116573.75563581934
2089,110796.56998721755
1297,133028.38097673433
790,123948.52781246754
2616,173404.96383590694
720,186773.70061141887
222,144006.44896214275
557,121637.14657655935
1148,199579.47020945308
2766,183648.35359010153
534,179370.96064681915
1452,117008.71514959837
630,141784.69247746392
2648,159308.09818797727
125,158941.8851908911
1904,62481.931829748326
1670,103078.64158687729
756,96265.49646978162
717,207101.30705979822
1032,147413.28548775899
852,207418.5717074938
1731,183856.88911410264
2639,106764.4681072231
2071,60214.11986677314
1267,116066.38445398636
1851,207386.66265123995
567,161225.2138872589
2439,213138.4217723201
1898,147812.58457445382
647,131478.07966951962
2256,225299.55616744253
979,86666.14044170745
1444,204913.17963317496
2485,124491.23496453126
157,131024.80309419072
88,140182.68785513978
2003,94542.24225108733
186,196237.22288877546
1425,257640.30839492223
2695,122274.08627767564
738,96981.21176523017
395,142372.03588156909
1353,167240.04849242896
1878,132650.1865674939
390,164302.95134009753
1456,235853.1912501164
1103,319598.7474557253
1387,141587.29150202265
2070,142827.0950290385
1199,180296.29851015453
2479,178862.56010339706
501,314904.395368893
2362,86946.65847157233
1718,207350.61442966555
2188,78418.21208716481
1483,152375.05172228446
2557,97798.98143833893
437,347263.44986726047
2224,201713.48075751966
1628,176294.3553391191
397,128358.04409506352
587,194994.61260703584
971,144578.88391311356
2611,141901.56999911874
1887,102667.45826216362
2399,374761.8052629617
2148,203929.33837856195
304,113034.77745849325
1997,127714.21544645296
2817,129236.92388974637
1431,213710.47474549065
427,361725.22629047005
263,120807.96274689533
598,169965.1850001738
2895,232686.61359400238
687,133324.76487545873
1822,128616.77117862197
2191,106078.05693633587
179,108997.28415818058
1009,239728.8456336335
2010,115655.22337756486
1991,136601.93390143983
1411,159125.54494780512
1721,248846.1608311886
1144,185832.45501663798
593,215924.77330163174
575,311724.61896509567
1249,189691.71181653027
1604,123461.24776611198
1064,456987.57248533337
1923,153656.0878228763
1988,98143.63804979535
2325,171299.22895998764
114,183981.51567390613
2700,210162.1789440986
217,152969.43368793704
343,167633.48057619098
386,241781.86309256795
2005,85264.33705138875
2908,131834.49202139332
1814,202267.6049225474
2446,433460.3049761891
208,139904.34596064454
1679,106896.91408266226
822,343081.71534773236
6,189764.92790111311
1781,412602.5327642959
2397,315020.47200734523
2340,310350.0480624168
1618,170421.47907048767
2843,127978.59683463292
1061,387068.6834632287
2786,127511.26812179119
1935,129363.56383805355
1341,109409.81013020384
521,290618.08166889445
2136,144251.4087247805
996,182592.5447514556
227,138371.08454779803
135,161924.10672237148
1167,161187.80274726666
294,225848.47108147206
1776,201873.86753735674
540,171069.84808102035
1717,207350.61442966555
2303,128891.42434734147
116,176895.783142175
127,136964.36959955888
1371,128406.02008250938
1014,193239.7091188536
1507,80947.33408601268
702,145626.01557395386
750,143285.1508137986
261,164311.19331758725
1559,69091.06835877692
577,251428.4542541948
2812,199941.58515532064
2080,155812.6083910496
1368,108284.90063720179
2376,124599.11113240756
659,96797.40094164945
1235,126612.37120538589
332,75040.48945429531
1917,143084.5347232364
2094,238218.13714378263
1460,259151.42395149282
1471,204658.73437360936
1509,108796.11814288562
1922,123793.92066485289
433,459170.1305034989
460,319458.57057539275
1116,254188.56286831928
1137,159828.52146827668
53,171797.66860809398
2354,242060.4988517068
1475,200770.7259061684
1761,523274.19809064985
842,134664.18755388533
2739,185171.2723950693
2509,163591.52251507924
1007,209723.71778269304
2610,166591.42120374215
1952,115637.06228940061
2719,200088.45813319267
2921,77939.13499618968
1966,151776.28295628418
292,128969.29713638668
1204,189204.74057542364
1829,242341.15305861313
2419,191319.52010963106
391,155610.81837671588
798,120256.08869205537
481,191572.34676441905
193,195495.02487498097
555,119611.72399856208
899,26538.802020862233
2357,170861.1289591762
328,103348.59218213754
1356,96459.2434794479
1154,122212.21175736503
1730,182359.0285408402
2249,156683.75417686498
1119,266234.7112247205
2856,131308.7442325466
1394,157083.23999076296
2587,127819.12654334528
61,330187.04554293497
2661,173975.74172670016
2711,144671.4667896318
1147,177566.28843436152
757,136389.8726632314
2623,103413.89289922937
2378,144862.66026274924
1413,128711.92137950729
1722,234248.202533454
1112,238644.7208797314
1623,185249.43834709312
1201,198066.59903857933
1513,115793.74104927987
957,252291.83586319425
1171,289708.1283583084
1145,198046.44133114355
2726,241324.491035685
703,128457.05317430926
760,107440.3013521469
1964,151015.4362109967
2512,177059.90108210628
159,142894.90628033562
1281,160311.3550603757
468,182774.789914992
290,113105.37994611997
665,116957.22751013486
1463,261233.06136507163
1792,240550.33198044152
923,170722.78163111792
500,288930.972143748
1408,126130.31292614422
331,71066.95007580798
170,111493.44145739282
2192,91297.75867664674
2571,242631.88710010954
2314,161752.26385857497
2647,96737.99739739735
422,417722.5685542345
2457,335503.0824668619
1838,199867.64756563568
2805,244729.36190952762
1645,155889.32232687925
1711,333745.20135881467
2825,224371.10830633197
322,346067.9156786607
2103,259982.76863138162
342,128610.44477895409
600,108147.78237942222
488,190607.28030937683
1725,345140.01386162854
2246,268282.3755616487
2847,145426.89640381845
806,230044.39253098326
530,232127.26479039883
963,189098.16330429207
2678,85126.17161210324
171,78963.59959128062
2401,429402.8496636749
805,206950.51089359057
2259,211683.46918303688
1748,189167.38684434915
1361,137085.10652985156
1677,111852.50491270592
1406,135232.01667441468
2322,206457.51975253253
688,159450.5982373017
143,145867.81464325148
804,185057.66518401593
1214,168910.85207037453
2828,134719.3629483835
1999,185538.04317996424
2467,196346.1333777408
2665,159708.1674022777
1538,295353.20625682926
398,108967.3511455786
2822,126590.32323473971
2157,162677.77021506743
1856,207586.1967904807
1269,100331.70880122308
2570,125008.01835350913
2320,252228.5134156674
1517,130552.18131639529
2304,112744.32652026368
1312,91821.19667754672
2012,127344.94575734291
506,232976.6992483603
2865,210291.27131360216
2367,97289.80523414345
554,104136.83962125337
238,129838.45991388982
1954,111195.0059507282
2488,149473.75115370605
2291,90511.74384028005
1969,121029.21340061078
2725,167714.86657910072
1482,152375.05172228446
2763,193401.52187442192
503,256278.9763881893
1584,236109.28828607948
1531,182440.22931016696
2210,203857.745547248
459,356952.9214284941
556,126532.67067789653
1347,149103.1452209112
1290,85825.2708684135
1388,112140.27580802888
1571,203408.13689055754
2754,194813.63546825078
765,128396.96249963506
2494,127484.18173862703
2870,221555.7500758784
7,268729.6790738267
1114,238641.04513932887
2418,277843.9941226859
291,153297.13429636945
18,377700.0021125086
39,385349.8695867947
1001,290586.8030704365
2442,231360.83119800378
616,127887.80836683215
2680,64632.150967763504
1414,120752.91802800808
289,159261.02952109085
40,274127.5794634093
860,128066.89902811532
409,127440.44167864823
673,139091.45977134438
2427,171643.56317440292
2036,193174.99013432633
2564,143155.23330903368
642,168653.57526368636
1008,183672.73267475044
1908,140524.8059238231
2519,171498.47443500522
1369,89296.63000314799
2855,157688.1044789562
712,62690.98376766703
1943,113292.34733993141
1958,132305.62490493822
107,143746.4502075481
2295,185838.58126980223
704,107154.42919786205
676,171204.89237005758
259,185086.92383945902
93,291478.97888427327
106,228523.2831960363
2315,176751.84270403144
1050,111904.87591275218
1095,191529.2557726183
2709,132865.81469839462
758,154416.92857581162
1496,150149.84148191143
2370,111852.50491270592
2458,236850.5217994523
2733,130825.90608581126
161,257784.87012562278
726,168864.41506807442
845,214540.60058649798
947,279997.53898913733
2232,127724.47555434046
2563,139851.6559350383
2299,160756.56506241538
211,173644.48308147595
605,200027.84566769755
1478,203932.94660746964
2247,257021.60913366912
2274,190985.52252645657
2869,217190.53249644005
967,232026.86540249066
2656,109386.41511392524
667,237385.37710487487
1042,98674.70412127586
2023,160561.09293901798
2447,391942.17176012584
2055,140965.3531307138
2275,283917.31337937474
2204,182848.43118908635
1563,269487.0134963161
483,216945.82931710006
796,139691.52763299888
1526,183274.963325657
2042,149134.22208498057
442,379828.490777938
1693,340192.62924280023
1468,207154.3472432844
1430,208198.50826735125
2605,163630.3237307311
1529,175705.47011358564
335,142985.4321411145
1287,115177.4173907123
31,94027.96150156099
1785,320365.1229655792
82,154020.0639006085
2620,90449.8247805417
252,211432.78124240233
721,44724.57130905107
2165,195290.3827509599
2316,172828.6493126102
775,127823.54180176498
1558,120935.8231753278
17,169611.81487273768
1022,227996.06890306313
925,140268.40402287862
438,286198.6315092546
1270,152598.33924018889
1272,135632.97106380376
215,127445.45929097623
266,207385.68256439158
2402,288987.63967544324
1250,117893.51828670048
1984,80370.11301524664
1279,134674.57015875552
377,233870.89727284847
1252,149483.0141198649
2156,240184.79863695713
499,322835.56310285727
1374,126645.58653905406
2898,249505.0649925804
401,101016.77587607928
2721,170737.69091322384
