Id,SalePrice
2658,-455523627840470.0
2718,-798210447534710.5
2414,1093088863924071.0
1989,252108177746523.5
625,1349690848035968.0
333,82040.5
1327,-76668706828438.5
858,-76874169804550.5
95,309111700632861.5
1568,-637067912893193.5
2482,-162168873547899.0
1364,-348523990356952.5
2584,-589226958277018.5
818,269502.5
2673,860470282430550.5
2089,-456271953219432.0
1297,-1037757986459684.5
790,8865390420457.5
2616,1010705711798495.0
720,559662431993275.5
222,-70398814207102.5
557,147758103044665.5
1148,-22901760802801.5
2766,-574340672345531.5
534,-78303452585435.5
1452,151189.5
630,926601652211817.5
2648,134908207481596.0
125,-1763579090076505.5
1904,-817921540996502.5
1670,521549216850277.5
756,-355179001459110.0
717,1586724358931132.0
1032,-954867945631523.5
852,-708092822530383.5
1731,348905724117037.5
2639,-846754810543481.5
2071,-162197707333377.5
1267,133849728010272.5
1851,80407006876104.0
567,2187461514934797.8
2439,-157308114817194.0
1898,-318694072253359.5
647,695625567871172.5
2256,-234137443823359.5
979,358605573959576.0
1444,-554901995705073.0
2485,330170871187973.5
157,68962.5
88,101231.0
2003,1636501885721099.8
186,512824430712063.0
1425,-320517726770468.5
2695,-2355773622233106.5
738,-874256304450756.5
395,69624660928690.5
1353,-1683521167121514.5
1878,1349671774691058.5
390,538915418168570.0
1456,-1152796184434149.5
1103,-265134101616494.5
1387,-130369074716074.5
2070,322927600045235.5
1199,521544684449477.5
2479,2316319115397765.0
501,-327187567779808.0
2362,814392879387924.5
1718,-385503501662446.5
2188,1259768237762308.5
1483,142033.5
2557,-1636093865284008.5
437,145873758643182.5
2224,-533654334425674.0
1628,-2133886527392235.5
397,179045983559361.5
587,-49701879613682.0
971,-14666886694180.5
2611,-113737635560701.5
1887,27833.5
2399,-980161845633418.5
2148,-121814074043459.0
304,275799839547332.5
1997,309300460787721.5
2817,1536109712215051.5
1431,283957804555747.5
427,69833478920862.5
263,141335.5
598,-916388089439412.5
2895,399754716539232.5
687,-234805765908037.0
1822,429926205370418.5
2191,1148487608341735.0
179,248991002366025.0
1009,217266228053916.0
2010,-586188621238465.5
1991,26833893403835.0
1411,-301942537122870.5
1721,209495.5
1144,-111234958546824.0
593,3284691481912252.0
575,-51141379361705.5
1249,-1292963877325482.5
1604,-726670548359337.5
1064,-334976346678084.5
1923,-21319709401088.5
1988,968576303220687.0
2325,-558061726972142.0
114,-143711196544185.0
2700,-108312617140298.5
217,-1174673266694958.5
343,-48031837391414.0
386,411151478804162.0
2005,1347522755660040.0
2908,-193009364981317.5
1814,46259210070475.5
2446,103531150753352.5
208,557311923190752.5
1679,117718.5
822,236725790191143.5
6,199563.5
1781,-320586276344500.5
2397,-245673194631580.5
2340,260838551374213.5
1618,166323053603279.5
2843,907747567622399.0
1061,-2924777376331.5
2786,129791.5
1935,184670.0
1341,-1035245788499584.5
521,114516982173819.5
2136,-343178445026350.0
996,421283189249567.5
227,139649.0
135,280350299740229.5
1167,127972721437362.5
294,830589270140646.0
1776,-153862739351023.0
540,128883.5
1717,-385503501662446.5
2303,120405.0
116,-102937806623720.5
127,220461374762325.5
1371,54517350353997.0
1014,-2548631568156142.5
1507,698431370740096.5
702,2763666797603697.0
750,-368796817332074.5
261,-293792028955696.5
1559,977440197892155.5
577,800757407623312.0
2812,-801528085025649.5
2080,-393675598894341.5
1368,-655831408301195.5
2376,1140422899530127.0
659,-1461817656400222.5
