Id,SalePrice
2658,182665.35683436517
2718,210403.30288466695
2414,187477.80113195197
1989,129834.30446762498
625,188638.9249504038
333,78393.38338074353
1327,94575.31496960713
858,135608.16642119805
95,207163.85228239372
1568,176610.43759411626
2482,173942.17277842795
1364,154643.95998719183
2584,184840.69512878684
818,291121.78992972034
2673,169815.16274897137
2089,113057.07616557801
1297,182395.75366948865
790,123573.6256072399
2616,204955.9819694438
720,231578.08697994292
222,120166.11781928537
557,130457.71994637192
1148,206236.99779335194
2766,157134.6634308964
534,201923.24917734077
1452,107848.32917034443
630,122482.79881641956
2648,138638.50038877883
125,158743.822101016
1904,11849.722498372284
1670,94041.03688863819
756,111001.45855852513
717,290583.11287522624
1032,144599.01891392624
852,224178.2714980861
1731,185054.07937983994
2639,119082.12244910025
2071,85783.29966777295
1267,106202.39814285518
1851,214017.01277723984
567,153521.86151455686
2439,213828.22883542586
1898,156960.20455079788
647,136732.39526039246
2256,221576.61326002778
979,73182.94998892126
1444,215080.45853377233
2485,110987.15735608409
157,111896.68631322417
88,119926.76393935474
2003,118567.29151399122
186,251581.75666676846
1425,276771.3576225758
2695,123804.75636529189
738,109038.39309098016
395,157683.69900138146
1353,199836.33440838766
1878,142730.08269162828
390,197232.56981350726
1456,238416.04078968416
1103,308998.9967247365
1387,143724.139455101
2070,129878.33634035851
1199,202264.88113001484
2479,173600.4241458071
501,308861.6998105079
2362,60992.51157339348
1718,185553.08796993748
2188,24937.112227217644
1483,143253.1271280658
2557,86590.27149981234
437,301797.3552144426
2224,203722.55528954347
1628,182189.9820101576
397,121513.54078058142
587,212028.4169412806
971,149739.06996004953
2611,154544.5322937811
1887,88743.97290779548
2399,312607.7525702412
2148,218848.78617091925
304,144721.3192602254
1997,120803.65338225797
2817,116289.43404474901
1431,175033.29409574752
427,327803.453154145
263,122868.13129330488
598,180426.71549932542
2895,261752.12130585668
687,178545.14606754185
1822,115250.13289230422
2191,96272.89461679585
179,143059.49300488856
1009,223868.74150292645
2010,115061.63755420421
1991,162786.64386220067
1411,156620.07515874642
1721,254362.53141411772
1144,183159.60911505023
593,228139.1872894824
575,265687.34017073753
1249,203493.32031454938
1604,108396.03833646735
1064,391065.284453367
1923,161384.2216316234
1988,82578.8417069678
2325,164151.07169685332
114,209145.48513599334
2700,231458.83309298963
217,136197.2770335006
343,192208.16596200707
386,247768.93199507985
2005,95207.05043904271
2908,107511.02825138479
1814,220853.07108326955
2446,415784.81930460717
208,158857.03398637398
1679,129574.8023961217
822,309005.1932288234
6,178447.43149628665
1781,361191.525206377
2397,268425.106220043
2340,287683.8309195832
1618,165358.60314781644
2843,141409.21644660982
1061,327902.2944098186
2786,105650.61663577237
1935,115120.90125563944
1341,111226.32492569537
521,299073.6767568329
2136,130248.30737006344
996,180517.11312552844
227,139841.17983590742
135,150699.53336409802
1167,168711.9559979717
294,226962.3522876951
1776,214578.14268443134
540,193893.17155121022
1717,185553.08796993748
2303,101120.2847617091
116,188582.98894465808
127,120525.76119630426
1371,148455.98116555292
1014,197477.96870643005
1507,80153.48119280828
702,166963.24609715608
750,193208.0304196222
261,145727.97871699437
1559,65927.60649414602
577,240991.84857703
2812,208728.17064914835
2080,167315.55168027425
1368,128772.09191508044
2376,107675.05479277985
659,97939.57832565092
1235,122756.79206069082
332,59011.88288986875
1917,136881.71346729188
2094,249909.65059781593
1460,274296.40202434035
1471,195762.23722783854
1509,114083.26609677135
1922,119513.87609629193
433,403602.8404044478
460,268413.6356496672
1116,269116.35742412554
1137,169148.51920561137
53,191513.5954710524
2354,235791.15966253408
1475,215810.476456683
1761,469275.327408228
842,131532.97473469106
2739,181723.48609875393
2509,174877.8646132882
1007,210910.30845203355
2610,184890.51215313538
1952,89820.46475245012
2719,209219.51730718353
2921,78393.38338074353
1966,136073.07361605894
292,119778.00477938779
1204,219621.64947910904
1829,242505.4473548379
2419,190723.5238602042
391,178005.6941132755
798,137084.88370656042
481,191221.86107728962
193,214599.42002258846
555,128013.71121780964
899,60337.05965464562
2357,204161.84825768595
328,110702.9376676261
1356,127479.82560069216
1154,105238.54553554012
1730,165693.30882046378
2249,149408.20687837078
1119,263574.4620942048
2856,133039.0629105425
1394,131434.19808572246
2587,132800.74706870047
61,315727.1650999193
2661,233149.63359981118
2711,136986.89970740362
1147,180524.44613485516
757,146389.46789143188
2623,86771.57385017417
2378,169503.94558282406
1413,137597.93950564443
1722,235244.9570542216
1112,206954.53892457363
1623,182516.92064231512
1201,191608.63102287083
1513,98508.21679836576
957,265017.3140836759
1171,274428.3066698821
1145,206635.22947457246
2726,248022.73451290157
703,167811.3046247537
760,62904.48094390056
1964,119171.30025559559
2512,189990.687465604
159,164670.20668334624
1281,184503.09047198622
468,165376.0790280542
290,143149.70098159247
665,121067.76017208264
1463,274073.9912267832
1792,233484.25570791023
923,137882.88705492907
500,269721.5857351731
1408,137997.90121119336
331,43388.110623799614
170,120302.01116718727
2192,75794.31525260617
2571,316097.4471235833
2314,163431.54748750397
